com;typecom;reg;dep;arr;tncc;ncc;nccenr;libelle;can;comparent;nom_commune;latitude;longitude
47290;COM;75;47;472;3;SAUVETAT DU DROPT;Sauvetat-du-Dropt;La Sauvetat-du-Dropt;4707;;La Sauvetat-du-Dropt;44.65;0.333333
47291;COM;75;47;473;3;SAUVETAT SUR LEDE;Sauvetat-sur-Lède;La Sauvetat-sur-Lède;4710;;La Sauvetat-sur-LÃ¨de;44.466667;0.733333
47292;COM;75;47;473;0;SAUVETERRE LA LEMANCE;Sauveterre-la-Lémance;Sauveterre-la-Lémance;4709;;Sauveterre-la-LÃ©mance;44.583333;1.016667
47293;COM;75;47;471;0;SAUVETERRE SAINT DENIS;Sauveterre-Saint-Denis;Sauveterre-Saint-Denis;4717;;Sauveterre-Saint-Denis;44.166667;0.7
47294;COM;75;47;472;0;SAVIGNAC DE DURAS;Savignac-de-Duras;Savignac-de-Duras;4707;;Savignac-de-Duras;44.7;0.2
47295;COM;75;47;473;0;SAVIGNAC SUR LEYZE;Savignac-sur-Leyze;Savignac-sur-Leyze;4710;;Savignac-sur-Leyze;44.483333;0.8
47296;COM;75;47;472;0;SEGALAS;Ségalas;Ségalas;4719;;SÃ©galas;44.583333;0.533333
47297;COM;75;47;473;0;SEMBAS;Sembas;Sembas;4706;;Sembas;44.333333;0.65
47298;COM;75;47;472;0;SENESTIS;Sénestis;Sénestis;4708;;SÃ©nestis;44.416667;0.233333
47299;COM;75;47;473;0;SERIGNAC PEBOUDOU;Sérignac-Péboudou;Sérignac-Péboudou;4719;;SÃ©rignac-PÃ©boudou;44.6;0.55
47300;COM;75;47;471;0;SERIGNAC SUR GARONNE;Sérignac-sur-Garonne;Sérignac-sur-Garonne;4715;;SÃ©rignac-sur-Garonne;44.216667;0.5
47301;COM;75;47;472;0;SEYCHES;Seyches;Seyches;4707;;Seyches;44.55;0.3
47302;COM;75;47;474;0;SOS;Sos;Sos;4705;;Sos;44.033333;0.15
47303;COM;75;47;472;0;SOUMENSAC;Soumensac;Soumensac;4707;;Soumensac;44.683333;0.316667
47304;COM;75;47;472;0;TAILLEBOURG;Taillebourg;Taillebourg;4714;;Taillebourg;44.45;0.233333
47305;COM;75;47;471;0;TAYRAC;Tayrac;Tayrac;4716;;Tayrac;44.2;0.85
47306;COM;75;47;473;2;TEMPLE SUR LOT;Temple-sur-Lot;Le Temple-sur-Lot;4712;;Le Temple-sur-Lot;44.366667;0.533333
47307;COM;75;47;473;0;THEZAC;Thézac;Thézac;4709;;ThÃ©zac;44.433333;1.016667
47308;COM;75;47;474;0;THOUARS SUR GARONNE;Thouars-sur-Garonne;Thouars-sur-Garonne;4711;;Thouars-sur-Garonne;44.233333;0.333333
47309;COM;75;47;473;0;TOMBEBOEUF;Tombebœuf;Tombebœuf;4712;;Tombeboeuf;44.5;0.45
47310;COM;75;47;472;0;TONNEINS;Tonneins;Tonneins;4718;;Tonneins;44.383333;0.316667
47311;COM;75;47;473;0;TOURLIAC;Tourliac;Tourliac;4710;;Tourliac;44.683333;0.816667
47312;COM;75;47;473;0;TOURNON D AGENAIS;'Tournon-d''Agenais';'Tournon-d''Agenais';4709;;'Tournon-d''Agenais';44.4;1
47313;COM;75;47;473;0;TOURTRES;Tourtrès;Tourtrès;4712;;TourtrÃ¨s;44.5;0.433333
47314;COM;75;47;473;0;TREMONS;Trémons;Trémons;4716;;TrÃ©mons;44.416667;0.916667
47315;COM;75;47;473;0;TRENTELS;Trentels;Trentels;4709;;Trentels;44.433333;0.866667
47316;COM;75;47;472;0;VARES;Varès;Varès;4718;;VarÃ¨s;44.45;0.366667
47317;COM;75;47;472;0;VERTEUIL D AGENAIS;'Verteuil-d''Agenais';'Verteuil-d''Agenais';4718;;'Verteuil-d''Agenais';44.466667;0.416667
47318;COM;75;47;474;0;VIANNE;Vianne;Vianne;4711;;Vianne;44.2;0.316667
47319;COM;75;47;473;0;VILLEBRAMAR;Villebramar;Villebramar;4712;;Villebramar;44.516667;0.483333
47320;COM;75;47;474;0;VILLEFRANCHE DU QUEYRAN;Villefranche-du-Queyran;Villefranche-du-Queyran;4708;;Villefranche-du-Queyran;44.3;0.2
47321;COM;75;47;472;0;VILLENEUVE DE DURAS;Villeneuve-de-Duras;Villeneuve-de-Duras;4707;;Villeneuve-de-Duras;44.733333;0.233333
47323;COM;75;47;473;0;VILLENEUVE SUR LOT;Villeneuve-sur-Lot;Villeneuve-sur-Lot;4799;;Villeneuve-sur-Lot;44.4;0.716667
47324;COM;75;47;473;0;VILLEREAL;Villeréal;Villeréal;4710;;VillerÃ©al;44.633333;0.75
47325;COM;75;47;472;0;VILLETON;Villeton;Villeton;4708;;Villeton;44.35;0.266667
47326;COM;75;47;472;0;VIRAZEIL;Virazeil;Virazeil;4714;;Virazeil;44.5;0.216667
47327;COM;75;47;474;0;XAINTRAILLES;Xaintrailles;Xaintrailles;4711;;Xaintrailles;44.2;0.25
47328;COM;75;47;473;0;SAINT GEORGES;Saint-Georges;Saint-Georges;4709;;Saint-Georges;;
48001;COM;76;48;482;1;ALBARET LE COMTAL;Albaret-le-Comtal;Albaret-le-Comtal;4801;;Albaret-le-Comtal;44.866667;3.15
48002;COM;76;48;482;1;ALBARET SAINTE MARIE;Albaret-Sainte-Marie;Albaret-Sainte-Marie;4812;;Albaret-Sainte-Marie;44.883333;3.266667
48003;COM;76;48;482;1;ALLENC;Allenc;Allenc;4806;;Allenc;44.533333;3.666667
48004;COM;76;48;482;1;ALTIER;Altier;Altier;4813;;Altier;44.466667;3.866667
48005;COM;76;48;482;1;ANTRENAS;Antrenas;Antrenas;4808;;Antrenas;44.583333;3.266667
48007;COM;76;48;482;1;ARZENC D APCHER;'Arzenc-d''Apcher';'Arzenc-d''Apcher';4801;;'Arzenc-d''Apcher';44.85;3.116667
48008;COM;76;48;482;1;ARZENC DE RANDON;Arzenc-de-Randon;Arzenc-de-Randon;4806;;Arzenc-de-Randon;44.65;3.616667
48009;COM;76;48;482;0;PEYRE EN AUBRAC;Peyre en Aubrac;Peyre en Aubrac;4801;;Aumont-Aubrac;44.716667;3.283333
48010;COM;76;48;482;1;AUROUX;Auroux;Auroux;4807;;Auroux;44.75;3.733333
48012;COM;76;48;482;4;MONTS VERTS;Monts-Verts;Les Monts-Verts;4801;;Les Monts-Verts;;
48013;COM;76;48;482;0;BADAROUX;Badaroux;Badaroux;4806;;Badaroux;44.533333;3.55
48015;COM;76;48;482;0;PIED DE BORNE;Pied-de-Borne;Pied-de-Borne;4813;;Pied-de-Borne;;
48016;COM;76;48;482;0;BALSIEGES;Balsièges;Balsièges;4803;;BalsiÃ¨ges;44.483333;3.466667
48017;COM;76;48;482;0;BANASSAC CANILHAC;Banassac-Canilhac;Banassac-Canilhac;4802;;Banassac;44.433333;3.2
48018;COM;76;48;482;0;BARJAC;Barjac;Barjac;4803;;Barjac;44.5;3.4
48019;COM;76;48;481;0;BARRE DES CEVENNES;Barre-des-Cévennes;Barre-des-Cévennes;4804;;Barre-des-CÃ©vennes;44.25;3.65
48020;COM;76;48;481;0;BASSURELS;Bassurels;Bassurels;4804;;Bassurels;44.183333;3.616667
48021;COM;76;48;482;3;BASTIDE PUYLAURENT;Bastide-Puylaurent;La Bastide-Puylaurent;4813;;La Bastide-Puylaurent;44.6;3.9
48025;COM;76;48;482;4;BESSONS;Bessons;Les Bessons;4801;;Les Bessons;44.766667;3.25
48026;COM;76;48;482;0;BLAVIGNAC;Blavignac;Blavignac;4812;;Blavignac;44.883333;3.283333
48027;COM;76;48;482;0;MONT LOZERE ET GOULET;Mont Lozère et Goulet;Mont Lozère et Goulet;4889;;Le Bleymard;44.483333;3.733333
48028;COM;76;48;481;4;BONDONS;Bondons;Les Bondons;4813;;Les Bondons;44.383333;3.616667
48029;COM;76;48;482;2;BORN;Born;Le Born;4806;;Le Born;44.566667;3.55
48030;COM;76;48;482;0;BRENOUX;Brenoux;Brenoux;4813;;Brenoux;44.483333;3.533333
48031;COM;76;48;482;0;BRION;Brion;Brion;4801;;Brion;44.75;3.083333
48032;COM;76;48;482;2;BUISSON;Buisson;Le Buisson;4801;;Le Buisson;44.633333;3.233333
48034;COM;76;48;482;3;CANOURGUE;Canourgue;La Canourgue;4802;;La Canourgue;44.416667;3.216667
48036;COM;76;48;481;0;CASSAGNAS;Cassagnas;Cassagnas;4804;;Cassagnas;44.266667;3.75
48037;COM;76;48;482;0;CHADENET;Chadenet;Chadenet;4806;;Chadenet;44.5;3.616667
48038;COM;76;48;482;0;BEL AIR VAL D ANCE;'Bel-Air-Val-d''Ance';'Bel-Air-Val-d''Ance';4806;;Chambon-le-ChÃ¢teau;44.85;3.666667
48039;COM;76;48;482;0;CHANAC;Chanac;Chanac;4802;;Chanac;44.466667;3.333333
48041;COM;76;48;482;0;CHASTANIER;Chastanier;Chastanier;4807;;Chastanier;44.716667;3.75
48042;COM;76;48;482;0;CHASTEL NOUVEL;Chastel-Nouvel;Chastel-Nouvel;4811;;Chastel-Nouvel;44.566667;3.516667
48043;COM;76;48;482;0;CHATEAUNEUF DE RANDON;Châteauneuf-de-Randon;Châteauneuf-de-Randon;4806;;ChÃ¢teauneuf-de-Randon;44.65;3.666667
48044;COM;76;48;482;0;CHAUCHAILLES;Chauchailles;Chauchailles;4801;;Chauchailles;44.783333;3.1
48045;COM;76;48;482;0;CHAUDEYRAC;Chaudeyrac;Chaudeyrac;4806;;Chaudeyrac;44.65;3.75
48046;COM;76;48;482;0;CHAULHAC;Chaulhac;Chaulhac;4811;;Chaulhac;44.916667;3.25
48048;COM;76;48;482;0;CHEYLARD L EVEQUE;'Cheylard-l''Évêque';'Cheylard-l''Évêque';4807;;'Cheylard-l''EvÃªque';44.65;3.8
48050;COM;76;48;481;0;BEDOUES COCURES;Bédouès-Cocurès;Bédouès-Cocurès;4813;;CocurÃ¨s;44.35;3.616667
48051;COM;76;48;481;2;COLLET DE DEZE;Collet-de-Dèze;Le Collet-de-Dèze;4804;;Le Collet-de-DÃ¨ze;44.25;3.916667
48053;COM;76;48;482;0;CUBIERES;Cubières;Cubières;4813;;CubiÃ¨res;44.466667;3.766667
48054;COM;76;48;482;0;CUBIERETTES;Cubiérettes;Cubiérettes;4813;;CubiÃ©rettes;44.45;3.783333
48055;COM;76;48;482;0;CULTURES;Cultures;Cultures;4803;;Cultures;44.5;3.383333
48056;COM;76;48;482;1;ESCLANEDES;Esclanèdes;Esclanèdes;4803;;EsclanÃ¨des;44.483333;3.366667
48058;COM;76;48;482;3;FAGE MONTIVERNOUX;Fage-Montivernoux;La Fage-Montivernoux;4801;;La Fage-Montivernoux;44.75;3.183333
48059;COM;76;48;482;3;FAGE SAINT JULIEN;Fage-Saint-Julien;La Fage-Saint-Julien;4801;;La Fage-Saint-Julien;44.8;3.2
48061;COM;76;48;481;0;FLORAC TROIS RIVIERES;Florac Trois Rivières;Florac Trois Rivières;4805;;Florac;44.316667;3.6
48063;COM;76;48;482;0;FONTANS;Fontans;Fontans;4811;;Fontans;44.733333;3.4
48064;COM;76;48;482;0;FOURNELS;Fournels;Fournels;4801;;Fournels;44.816667;3.116667
48065;COM;76;48;481;0;FRAISSINET DE FOURQUES;Fraissinet-de-Fourques;Fraissinet-de-Fourques;4804;;Fraissinet-de-Fourques;44.216667;3.533333
48067;COM;76;48;481;0;GABRIAC;Gabriac;Gabriac;4804;;Gabriac;44.183333;3.733333
48068;COM;76;48;482;0;GABRIAS;Gabrias;Gabrias;4803;;Gabrias;44.55;3.383333
48069;COM;76;48;481;0;GATUZIERES;Gatuzières;Gatuzières;4805;;GatuziÃ¨res;44.2;3.483333
48070;COM;76;48;482;0;GRANDRIEU;Grandrieu;Grandrieu;4806;;Grandrieu;44.783333;3.633333
48071;COM;76;48;482;0;GRANDVALS;Grandvals;Grandvals;4801;;Grandvals;44.733333;3.05
48072;COM;76;48;482;0;GREZES;Grèzes;Grèzes;4803;;GrÃ¨zes;44.516667;3.333333
48073;COM;76;48;482;4;HERMAUX;Hermaux;Les Hermaux;4801;;Les Hermaux;44.516667;3.116667
48074;COM;76;48;481;1;HURES LA PARADE;Hures-la-Parade;Hures-la-Parade;4805;;Hures-la-Parade;;
48075;COM;76;48;481;1;ISPAGNAC;Ispagnac;Ispagnac;4805;;Ispagnac;44.366667;3.533333
48077;COM;76;48;482;0;JULIANGES;Julianges;Julianges;4811;;Julianges;44.933333;3.316667
48079;COM;76;48;482;0;LAJO;Lajo;Lajo;4811;;Lajo;44.833333;3.433333
48080;COM;76;48;482;0;LANGOGNE;Langogne;Langogne;4807;;Langogne;44.716667;3.85
48081;COM;76;48;482;0;LANUEJOLS;Lanuéjols;Lanuéjols;4813;;LanuÃ©jols;44.5;3.566667
48082;COM;76;48;482;0;LAUBERT;Laubert;Laubert;4806;;Laubert;44.55;3.633333
48083;COM;76;48;482;4;LAUBIES;Laubies;Les Laubies;4811;;Les Laubies;44.683333;3.433333
48085;COM;76;48;482;0;LAVAL DU TARN;Laval-du-Tarn;Laval-du-Tarn;4802;;Laval-du-Tarn;44.35;3.35
48086;COM;76;48;482;0;LUC;Luc;Luc;4807;;Luc;44.65;3.883333
48087;COM;76;48;482;0;PRINSUEJOLS MALBOUZON;Prinsuéjols-Malbouzon;Prinsuéjols-Malbouzon;4801;;Malbouzon;44.7;3.133333
48088;COM;76;48;481;3;MALENE;Malène;La Malène;4802;;La MalÃ¨ne;44.3;3.316667
48089;COM;76;48;482;2;MALZIEU FORAIN;Malzieu-Forain;Le Malzieu-Forain;4811;;Le Malzieu-Forain;;
48090;COM;76;48;482;2;MALZIEU VILLE;Malzieu-Ville;Le Malzieu-Ville;4811;;Le Malzieu-Ville;44.85;3.35
48091;COM;76;48;482;0;MARCHASTEL;Marchastel;Marchastel;4801;;Marchastel;44.65;3.116667
48092;COM;76;48;482;0;MARVEJOLS;Marvejols;Marvejols;4808;;Marvejols;44.55;3.283333
48094;COM;76;48;481;0;MASSEGROS CAUSSES GORGES;Massegros Causses Gorges;Massegros Causses Gorges;4802;;Le Massegros;44.3;3.183333
48095;COM;76;48;482;0;MENDE;Mende;Mende;4899;;Mende;44.516667;3.5
48096;COM;76;48;481;0;MEYRUEIS;Meyrueis;Meyrueis;4805;;Meyrueis;44.166667;3.433333
48097;COM;76;48;481;0;MOISSAC VALLEE FRANCAISE;Moissac-Vallée-Française;Moissac-Vallée-Française;4804;;Moissac-VallÃ©e-FranÃ§aise;;
48098;COM;76;48;481;0;MOLEZON;Molezon;Molezon;4804;;Molezon;44.216667;3.666667
48099;COM;76;48;482;0;BOURGS SUR COLAGNE;Bourgs sur Colagne;Bourgs sur Colagne;4803;;Le Monastier-Pin-MoriÃ¨s;;
48100;COM;76;48;482;0;MONTBEL;Montbel;Montbel;4806;;Montbel;44.583333;3.716667
48103;COM;76;48;482;0;MONTRODAT;Montrodat;Montrodat;4803;;Montrodat;44.55;3.333333
48104;COM;76;48;482;0;NASBINALS;Nasbinals;Nasbinals;4801;;Nasbinals;44.666667;3.05
48105;COM;76;48;482;0;NAUSSAC FONTANES;Naussac-Fontanes;Naussac-Fontanes;4807;;Naussac;44.75;3.783333
48106;COM;76;48;482;0;NOALHAC;Noalhac;Noalhac;4801;;Noalhac;44.816667;3.133333
48107;COM;76;48;482;0;PALHERS;Palhers;Palhers;4803;;Palhers;44.533333;3.3
48108;COM;76;48;482;3;PANOUSE;Panouse;La Panouse;4806;;La Panouse;44.733333;3.583333
48110;COM;76;48;482;0;PAULHAC EN MARGERIDE;Paulhac-en-Margeride;Paulhac-en-Margeride;4811;;Paulhac-en-Margeride;44.866667;3.383333
48111;COM;76;48;482;0;PELOUSE;Pelouse;Pelouse;4806;;Pelouse;;
48112;COM;76;48;482;0;PIERREFICHE;Pierrefiche;Pierrefiche;4806;;Pierrefiche;44.683333;3.733333
48115;COM;76;48;481;2;POMPIDOU;Pompidou;Le Pompidou;4804;;Le Pompidou;44.2;3.65
48116;COM;76;48;481;0;PONT DE MONTVERT SUD MONT LOZERE;Pont de Montvert - Sud Mont Lozère;Pont de Montvert - Sud Mont Lozère;4813;;Le Pont-de-Montvert;44.366667;3.75
48117;COM;76;48;482;0;POURCHARESSES;Pourcharesses;Pourcharesses;4813;;Pourcharesses;;
48119;COM;76;48;482;0;PREVENCHERES;Prévenchères;Prévenchères;4813;;PrÃ©venchÃ¨res;44.516667;3.916667
48121;COM;76;48;482;0;PRUNIERES;Prunières;Prunières;4812;;PruniÃ¨res;44.816667;3.35
48123;COM;76;48;482;0;RECOULES D AUBRAC;'Recoules-d''Aubrac';'Recoules-d''Aubrac';4801;;'Recoules-d''Aubrac';44.683333;3.033333
48124;COM;76;48;482;0;RECOULES DE FUMAS;Recoules-de-Fumas;Recoules-de-Fumas;4808;;Recoules-de-Fumas;44.633333;3.35
48126;COM;76;48;482;0;LACHAMP RIBENNES;Lachamp-Ribennes;Lachamp-Ribennes;4808;;Ribennes;44.633333;3.4
48127;COM;76;48;482;0;MONTS DE RANDON;Monts-de-Randon;Monts-de-Randon;4887;;Rieutort-de-Randon;44.64;3.48
48128;COM;76;48;482;0;RIMEIZE;Rimeize;Rimeize;4812;;Rimeize;44.766667;3.316667
48129;COM;76;48;482;0;ROCLES;Rocles;Rocles;4807;;Rocles;44.7;3.783333
48130;COM;76;48;481;0;ROUSSES;Rousses;Rousses;4804;;Rousses;44.2;3.6
48131;COM;76;48;481;2;ROZIER;Rozier;Le Rozier;4805;;Le Rozier;44.183333;3.216667
48132;COM;76;48;482;0;SAINT ALBAN SUR LIMAGNOLE;Saint-Alban-sur-Limagnole;Saint-Alban-sur-Limagnole;4811;;Saint-Alban-sur-Limagnole;44.783333;3.383333
48135;COM;76;48;482;0;SAINT ANDRE CAPCEZE;Saint-André-Capcèze;Saint-André-Capcèze;4813;;Saint-AndrÃ©-CapcÃ¨ze;44.416667;3.95
48136;COM;76;48;481;0;SAINT ANDRE DE LANCIZE;Saint-André-de-Lancize;Saint-André-de-Lancize;4804;;Saint-AndrÃ©-de-Lancize;44.266667;3.816667
48137;COM;76;48;482;0;SAINT BAUZILE;Saint-Bauzile;Saint-Bauzile;4813;;Saint-Bauzile;;
48138;COM;76;48;482;0;SAINT BONNET DE CHIRAC;Saint-Bonnet-de-Chirac;Saint-Bonnet-de-Chirac;4803;;Saint-Bonnet-de-Chirac;44.516667;3.266667
48139;COM;76;48;482;0;SAINT BONNET LAVAL;Saint Bonnet-Laval;Saint Bonnet-Laval;4807;;Saint-Bonnet-de-Montauroux;44.816667;3.716667
48140;COM;76;48;482;0;SAINT CHELY D APCHER;'Saint-Chély-d''Apcher';'Saint-Chély-d''Apcher';4812;;'Saint-ChÃ©ly-d''Apcher';44.8;3.283333
48141;COM;76;48;481;0;MAS SAINT CHELY;Mas-Saint-Chély;Mas-Saint-Chély;4805;;Mas-Saint-ChÃ©ly;44.316667;3.4
48144;COM;76;48;481;0;SAINTE CROIX VALLEE FRANCAISE;Sainte-Croix-Vallée-Française;Sainte-Croix-Vallée-Française;4804;;Sainte-Croix-VallÃ©e-FranÃ§aise;;
48145;COM;76;48;482;0;SAINT DENIS EN MARGERIDE;Saint-Denis-en-Margeride;Saint-Denis-en-Margeride;4811;;Saint-Denis-en-Margeride;44.74;3.47
48146;COM;76;48;481;0;GORGES DU TARN CAUSSES;Gorges du Tarn Causses;Gorges du Tarn Causses;4888;;Sainte-Enimie;44.366667;3.416667
48147;COM;76;48;482;0;SAINT ETIENNE DU VALDONNEZ;Saint-Étienne-du-Valdonnez;Saint-Étienne-du-Valdonnez;4813;;Saint-Etienne-du-Valdonnez;44.45;3.566667
48148;COM;76;48;481;0;SAINT ETIENNE VALLEE FRANCAISE;Saint-Étienne-Vallée-Française;Saint-Étienne-Vallée-Française;4804;;Saint-Etienne-VallÃ©e-FranÃ§aise;;
48149;COM;76;48;482;0;SAINTE EULALIE;Sainte-Eulalie;Sainte-Eulalie;4811;;Sainte-Eulalie;44.783333;3.45
48150;COM;76;48;482;0;SAINT FLOUR DE MERCOIRE;Saint-Flour-de-Mercoire;Saint-Flour-de-Mercoire;4807;;Saint-Flour-de-Mercoire;44.7;3.833333
48151;COM;76;48;482;0;SAINT FREZAL D ALBUGES;'Saint-Frézal-d''Albuges';'Saint-Frézal-d''Albuges';4806;;'Saint-FrÃ©zal-d''Albuges';44.55;3.766667
48152;COM;76;48;481;0;VENTALON EN CEVENNES;Ventalon en Cévennes;Ventalon en Cévennes;4804;;Saint-FrÃ©zal-de-Ventalon;44.283333;3.866667
48153;COM;76;48;482;0;SAINT GAL;Saint-Gal;Saint-Gal;4811;;Saint-Gal;44.666667;3.433333
48155;COM;76;48;481;0;SAINT GERMAIN DE CALBERTE;Saint-Germain-de-Calberte;Saint-Germain-de-Calberte;4804;;Saint-Germain-de-Calberte;44.216667;3.8
48156;COM;76;48;482;0;SAINT GERMAIN DU TEIL;Saint-Germain-du-Teil;Saint-Germain-du-Teil;4803;;Saint-Germain-du-Teil;44.483333;3.166667
48157;COM;76;48;482;0;SAINTE HELENE;Sainte-Hélène;Sainte-Hélène;4806;;Sainte-HÃ©lÃ¨ne;;
48158;COM;76;48;481;0;SAINT HILAIRE DE LAVIT;Saint-Hilaire-de-Lavit;Saint-Hilaire-de-Lavit;4804;;Saint-Hilaire-de-Lavit;44.25;3.866667
48160;COM;76;48;482;0;SAINT JEAN LA FOUILLOUSE;Saint-Jean-la-Fouillouse;Saint-Jean-la-Fouillouse;4806;;Saint-Jean-la-Fouillouse;44.7;3.666667
48161;COM;76;48;482;0;SAINT JUERY;Saint-Juéry;Saint-Juéry;4801;;Saint-JuÃ©ry;44.833333;3.1
48163;COM;76;48;481;0;SAINT JULIEN DES POINTS;Saint-Julien-des-Points;Saint-Julien-des-Points;4804;;Saint-Julien-des-Points;44.266667;3.966667
48165;COM;76;48;482;0;SAINT LAURENT DE MURET;Saint-Laurent-de-Muret;Saint-Laurent-de-Muret;4801;;Saint-Laurent-de-Muret;44.6;3.2
48166;COM;76;48;481;0;CANS ET CEVENNES;Cans et Cévennes;Cans et Cévennes;4804;;Saint-Laurent-de-TrÃ¨ves;44.266667;3.6
48167;COM;76;48;482;0;SAINT LAURENT DE VEYRES;Saint-Laurent-de-Veyrès;Saint-Laurent-de-Veyrès;4801;;Saint-Laurent-de-VeyrÃ¨s;44.766667;3.15
48168;COM;76;48;482;0;SAINT LEGER DE PEYRE;Saint-Léger-de-Peyre;Saint-Léger-de-Peyre;4808;;Saint-LÃ©ger-de-Peyre;44.6;3.3
48169;COM;76;48;482;0;SAINT LEGER DU MALZIEU;Saint-Léger-du-Malzieu;Saint-Léger-du-Malzieu;4811;;Saint-LÃ©ger-du-Malzieu;44.883333;3.316667
48170;COM;76;48;481;0;SAINT MARTIN DE BOUBAUX;Saint-Martin-de-Boubaux;Saint-Martin-de-Boubaux;4804;;Saint-Martin-de-Boubaux;44.2;3.916667
48171;COM;76;48;481;0;SAINT MARTIN DE LANSUSCLE;Saint-Martin-de-Lansuscle;Saint-Martin-de-Lansuscle;4804;;Saint-Martin-de-Lansuscle;44.216667;3.75
48173;COM;76;48;481;0;SAINT MICHEL DE DEZE;Saint-Michel-de-Dèze;Saint-Michel-de-Dèze;4804;;Saint-Michel-de-DÃ¨ze;44.233333;3.9
48174;COM;76;48;482;0;SAINT PAUL LE FROID;Saint-Paul-le-Froid;Saint-Paul-le-Froid;4806;;Saint-Paul-le-Froid;44.783333;3.566667
48175;COM;76;48;482;0;SAINT PIERRE DE NOGARET;Saint-Pierre-de-Nogaret;Saint-Pierre-de-Nogaret;4801;;Saint-Pierre-de-Nogaret;44.483333;3.133333
48176;COM;76;48;481;0;SAINT PIERRE DES TRIPIERS;Saint-Pierre-des-Tripiers;Saint-Pierre-des-Tripiers;4805;;Saint-Pierre-des-Tripiers;44.233333;3.283333
48177;COM;76;48;482;0;SAINT PIERRE LE VIEUX;Saint-Pierre-le-Vieux;Saint-Pierre-le-Vieux;4812;;Saint-Pierre-le-Vieux;;
48178;COM;76;48;481;0;SAINT PRIVAT DE VALLONGUE;Saint-Privat-de-Vallongue;Saint-Privat-de-Vallongue;4804;;Saint-Privat-de-Vallongue;44.283333;3.833333
48179;COM;76;48;482;0;SAINT PRIVAT DU FAU;Saint-Privat-du-Fau;Saint-Privat-du-Fau;4811;;Saint-Privat-du-Fau;44.916667;3.35
48181;COM;76;48;482;0;SAINT SATURNIN;Saint-Saturnin;Saint-Saturnin;4802;;Saint-Saturnin;44.408333;3.191667
48182;COM;76;48;482;0;SAINT SAUVEUR DE GINESTOUX;Saint-Sauveur-de-Ginestoux;Saint-Sauveur-de-Ginestoux;4806;;Saint-Sauveur-de-Ginestoux;44.7;3.6
48185;COM;76;48;482;4;SALELLES;Salelles;Les Salelles;4803;;Les Salelles;44.483333;3.283333
48187;COM;76;48;482;4;SALCES;Salces;Les Salces;4801;;Les Salces;44.533333;3.15
48188;COM;76;48;482;0;SERVERETTE;Serverette;Serverette;4811;;Serverette;44.7;3.383333
48190;COM;76;48;482;0;TERMES;Termes;Termes;4801;;Termes;;
48191;COM;76;48;482;3;TIEULE;Tieule;La Tieule;4802;;La Tieule;44.383333;3.15
48192;COM;76;48;482;0;TRELANS;Trélans;Trélans;4801;;TrÃ©lans;44.5;3.083333
48193;COM;76;48;481;0;VEBRON;Vebron;Vebron;4804;;Vebron;44.233333;3.566667
48194;COM;76;48;481;0;VIALAS;Vialas;Vialas;4813;;Vialas;44.333333;3.9
48198;COM;76;48;482;0;VILLEFORT;Villefort;Villefort;4813;;Villefort;44.44;3.93
49002;COM;52;49;493;1;ALLONNES;Allonnes;Allonnes;4915;;Allonnes;;
49003;COM;52;49;493;0;TUFFALUN;Tuffalun;Tuffalun;4914;;Ambillou-ChÃ¢teau;47.266667;-0.35
49007;COM;52;49;491;1;ANGERS;Angers;Angers;4998;;Angers;47.466667;-0.55
49007;COM;52;49;491;1;ANGERS;Angers;Angers;4998;;Angers;47.466667;-0.55
49007;COM;52;49;491;1;ANGERS;Angers;Angers;4998;;Angers;47.466667;-0.55
49008;COM;52;49;494;1;ANGRIE;Angrie;Angrie;4920;;Angrie;47.566667;-0.966667
49009;COM;52;49;493;1;ANTOIGNE;Antoigné;Antoigné;4914;;AntoignÃ©;;
49010;COM;52;49;494;1;ARMAILLE;Armaillé;Armaillé;4920;;ArmaillÃ©;47.716667;-1.133333
49011;COM;52;49;493;1;ARTANNES SUR THOUET;Artannes-sur-Thouet;Artannes-sur-Thouet;4919;;Artannes-sur-Thouet;47.2;-0.083333
49012;COM;52;49;491;1;AUBIGNE SUR LAYON;Aubigné-sur-Layon;Aubigné-sur-Layon;4911;;AubignÃ©-sur-Layon;;
49015;COM;52;49;491;1;AVRILLE;Avrillé;Avrillé;4904;;AvrillÃ©;47.5;-0.583333
49017;COM;52;49;491;0;BARACE;Baracé;Baracé;4921;;BaracÃ©;47.633333;-0.35
49018;COM;52;49;493;0;BAUGE EN ANJOU;Baugé-en-Anjou;Baugé-en-Anjou;4908;;BaugÃ©;47.541667;-0.1
49020;COM;52;49;491;0;BEAUCOUZE;Beaucouzé;Beaucouzé;4903;;BeaucouzÃ©;47.466667;-0.633333
49021;COM;52;49;493;0;BEAUFORT EN ANJOU;Beaufort-en-Anjou;Beaufort-en-Anjou;4908;;Beaufort-en-VallÃ©e;47.433333;-0.216667
49022;COM;52;49;491;0;BEAULIEU SUR LAYON;Beaulieu-sur-Layon;Beaulieu-sur-Layon;4911;;Beaulieu-sur-Layon;47.316667;-0.583333
49023;COM;52;49;492;0;BEAUPREAU EN MAUGES;Beaupréau-en-Mauges;Beaupréau-en-Mauges;4909;;BeauprÃ©au;47.2;-1
49026;COM;52;49;494;0;BECON LES GRANITS;Bécon-les-Granits;Bécon-les-Granits;4910;;BÃ©con-les-Granits;47.5;-0.8
